time,open,high,low,close
1500390000,1.15803,1.15823,1.15681,1.15779
1500393600,1.15779,1.15811,1.15583,1.15628
1500397200,1.15632,1.15644,1.15529,1.15624
1500400800,1.15623,1.15655,1.15558,1.15609
1500404400,1.15609,1.1562,1.1552,1.15574
1500408000,1.15576,1.15584,1.15529,1.15538
1500411600,1.15537,1.15561,1.15529,1.15535
1500415200,1.15536,1.15552,1.15502,1.15504
1500418800,1.15505,1.15524,1.15476,1.15478
1500422400,1.15477,1.15533,1.15432,1.15447
1500426000,1.15446,1.15452,1.15411,1.1542
1500429600,1.1542,1.15443,1.15385,1.15388
1500433200,1.15389,1.15401,1.15364,1.15389
1500436800,1.15389,1.15395,1.15368,1.15377
1500440400,1.15378,1.15378,1.15311,1.15324
1500444000,1.15325,1.15475,1.15289,1.15295
1500447600,1.15294,1.15391,1.15188,1.152
1500451200,1.152,1.15277,1.15147,1.15265
1500454800,1.15266,1.15377,1.15265,1.15297
1500458400,1.15297,1.15375,1.15237,1.15253
1500462000,1.15253,1.15306,1.15209,1.153
1500465600,1.15298,1.15384,1.15237,1.15254
1500469200,1.15254,1.15365,1.15234,1.15238
1500472800,1.15238,1.15287,1.15099,1.15177
1500476400,1.15178,1.15297,1.15129,1.15178
1500480000,1.15177,1.15227,1.15139,1.15208
1500483600,1.15208,1.15231,1.15168,1.15171
1500487200,1.1517,1.15193,1.15133,1.15181
1500490800,1.1518,1.15194,1.15148,1.15174
1500494400,1.15173,1.15179,1.15129,1.15142
1500498000,1.15144,1.15184,1.15124,1.15175
1500501600,1.15175,1.15281,1.15173,1.15274
1500505200,1.15274,1.15328,1.15274,1.15287
1500508800,1.15286,1.1529,1.15227,1.1523
1500512400,1.1523,1.15262,1.15126,1.15163
1500516000,1.15167,1.15254,1.15143,1.15233
1500519600,1.15232,1.15272,1.15053,1.15067
1500523200,1.15066,1.1512,1.15063,1.1512
1500526800,1.1512,1.15125,1.15043,1.15113
1500530400,1.15111,1.15252,1.15086,1.15226
1500534000,1.15224,1.15229,1.15001,1.15001
1500537600,1.15001,1.15069,1.14959,1.15046
1500541200,1.15045,1.15073,1.14967,1.15037
1500544800,1.15038,1.15119,1.15006,1.1506
1500548400,1.1506,1.15132,1.14799,1.14849
1500552000,1.1485,1.15703,1.14792,1.15617
1500555600,1.15618,1.15737,1.15412,1.15617
1500559200,1.15618,1.1658,1.15616,1.16344
1500562800,1.16345,1.16468,1.16273,1.16334
1500566400,1.16336,1.16398,1.16271,1.16345
1500570000,1.16343,1.16377,1.16182,1.16291
1500573600,1.1629,1.16293,1.16176,1.16246
1500577200,1.16247,1.16307,1.16209,1.16284
1500580800,1.16284,1.16338,1.1624,1.16304
1500584400,1.16286,1.16348,1.16285,1.16323
1500588000,1.16322,1.16356,1.16245,1.16273
1500591600,1.16275,1.1632,1.16262,1.16283
1500595200,1.16283,1.16298,1.1619,1.16266
1500598800,1.16265,1.163,1.16232,1.16288
1500602400,1.16287,1.16365,1.16242,1.16248
1500606000,1.16249,1.16294,1.16234,1.16282
1500609600,1.16282,1.16302,1.16251,1.16287
1500613200,1.16286,1.164,1.16283,1.164
1500616800,1.16399,1.16768,1.16368,1.16627
1500620400,1.16625,1.16736,1.16376,1.16387
1500624000,1.16389,1.16513,1.16361,1.16493
1500627600,1.16494,1.16584,1.16387,1.16464
1500631200,1.16464,1.1652,1.16379,1.16444
1500634800,1.16444,1.16513,1.16402,1.16416
1500638400,1.16418,1.16477,1.16354,1.164
1500642000,1.16403,1.1652,1.16358,1.1647
1500645600,1.16466,1.16665,1.1645,1.16547
1500649200,1.16549,1.16578,1.16484,1.16546
1500652800,1.16546,1.16702,1.16536,1.1666
